"race_m","income","income_q"
"Black",1600,11.91
"Black",1600,11.92
"Black",1600,11.93
"Black",1600,11.94
"Black",1600,11.95
"Black",1600,11.96
"Black",1600,11.97
"Black",1600,11.98
"Black",1600,11.99
"Black",1600,12
"Black",1600,12.01
"Black",1601.57999999999,12.02
"Black",1700,12.03
"Black",1700,12.04
"Black",1700,12.05
"Black",1700,12.06
"Black",1700,12.07
"Black",1700,12.08
"Black",1700,12.09
"Black",1700,12.1
"Black",1800,12.11
"Black",1800,12.12
"Black",1800,12.13
"Black",1800,12.14
"Black",1800,12.15
"Black",1800,12.16
"Black",1800,12.17
"Black",1800,12.18
"Black",1800,12.19
"Black",1800,12.2
"Black",1800,12.21
"Black",1800,12.22
"Black",1800,12.23
"Black",1800,12.24
"Black",1900,12.25
"Black",1900,12.26
"Black",1900,12.27
"Black",1900,12.28
"Black",1900,12.29
"Black",1911.69999999998,12.3
"Black",1999.24499999999,12.31
"Black",2000,12.32
"Black",2000,12.33
"Black",2000,12.34
"Black",2000,12.35
"Black",2000,12.36
"Black",2000,12.37
"Black",2000,12.38
"Black",2000,12.39
"Black",2000,12.4
"Black",2000,12.41
"Black",2000,12.42
"Black",2000,12.43
"Black",2000,12.44
"Black",2000,12.45
"Black",2000,12.46
"Black",2000,12.47
"Black",2000,12.48
"Black",2000,12.49
"Black",2000,12.5
"Black",2000,12.51
"Black",2000,12.52
"Black",2000,12.53
"Black",2000,12.54
"Black",2000,12.55
"Black",2000,12.56
"Black",2000,12.57
"Black",2000,12.58
"Black",2000,12.59
"Black",2000,12.6
"Black",2000,12.61
"Black",2000,12.62
"Black",2000,12.63
"Black",2000,12.64
"Black",2000,12.65
"Black",2000,12.66
"Black",2000,12.67
"Black",2000,12.68
"Black",2000,12.69
"Black",2000,12.7
"Black",2000,12.71
"Black",2000,12.72
"Black",2000,12.73
"Black",2000,12.74
"Black",2000,12.75
"Black",2000,12.76
"Black",2000,12.77
"Black",2000,12.78
"Black",2000,12.79
"Black",2000,12.8
"Black",2000,12.81
"Black",2000,12.82
"Black",2000,12.83
"Black",2000,12.84
"Black",2000,12.85
"Black",2000,12.86
"Black",2000,12.87
"Black",2000,12.88
"Black",2000,12.89
"Black",2000,12.9
"Black",2000,12.91
"Black",2000,12.92
"Black",2000,12.93
"Black",2000,12.94
"Black",2000,12.95
"Black",2000,12.96
"Black",2000,12.97
"Black",2000,12.98
"Black",2000,12.99
"Black",2000,13
"Black",2000,13.01
"Black",2000,13.02
"Black",2000,13.03
"Black",2000,13.04
"Black",2100,13.05
"Black",2100,13.06
"Black",2100,13.07
"Black",2100,13.08
"Black",2100,13.09
"Black",2100,13.1
"Black",2100,13.11
"Black",2100,13.12
"Black",2100,13.13
"Black",2101.02999999999,13.14
"Black",2200,13.15
"Black",2200,13.16
"Black",2200,13.17
"Black",2200,13.18
"Black",2200,13.19
"Black",2200,13.2
"Black",2200,13.21
"Black",2200,13.22
"Black",2200,13.23
"Black",2200,13.24
"Black",2200,13.25
"Black",2251.77,13.26
"Black",2300,13.27
"Black",2300,13.28
"Black",2300,13.29
"Black",2300,13.3
"Black",2300,13.31
"Black",2300,13.32
"Black",2300,13.33
"Black",2300,13.34
"Black",2300,13.35
"Black",2300,13.36
"Black",2300,13.37
"Black",2390,13.38
"Black",2400,13.39
"Black",2400,13.4
"Black",2400,13.41
"Black",2400,13.42
"Black",2400,13.43
"Black",2400,13.44
"Black",2400,13.45
"Black",2400,13.46
"Black",2400,13.47
"Black",2400,13.48
"Black",2400,13.49
"Black",2400,13.5
"Black",2400,13.51
"Black",2400,13.52
"Black",2400,13.53
"Black",2400,13.54
"Black",2400,13.55
"Black",2400,13.56
"Black",2400,13.57
"Black",2400,13.58
"Black",2400,13.59
"Black",2400,13.6
"Black",2400,13.61
"Black",2400,13.62
"Black",2494.76999999999,13.63
"Black",2500,13.64
"Black",2500,13.65
"Black",2500,13.66
"Black",2500,13.67
"Black",2500,13.68
"Black",2500,13.69
"Black",2500,13.7
"Black",2500,13.71
"Black",2500,13.72
"Black",2500,13.73
"Black",2500,13.74
"Black",2500,13.75
"Black",2500,13.76
"Black",2500,13.77
"Black",2500,13.78
"Black",2500,13.79
"Black",2500,13.8
"Black",2500,13.81
"Black",2500,13.82
"Black",2500,13.83
"Black",2500,13.84
"Black",2500,13.85
"Black",2500,13.86
"Black",2500,13.87
"Black",2500,13.88
"Black",2500,13.89
"Black",2500,13.9
"Black",2500,13.91
"Black",2600,13.92
"Black",2600,13.93
"Black",2600,13.94
"Black",2600,13.95
"Black",2600,13.96
"Black",2600,13.97
"Black",2646.21000000001,13.98
"Black",2700,13.99
"Black",2700,14
"Black",2700,14.01
"Black",2700,14.02
"Black",2700,14.03
"Black",2700,14.04
"Black",2700,14.05
"Black",2700,14.06
"Black",2700,14.07
"Black",2780.32000000003,14.08
"Black",2800,14.09
"Black",2800,14.1
"Black",2800,14.11
"Black",2800,14.12
"Black",2800,14.13
"Black",2800,14.14
"Black",2800,14.15
"Black",2800,14.16
"Black",2800,14.17
"Black",2800,14.18
"Black",2800,14.19
"Black",2900,14.2
"Black",2900,14.21
"Black",2900,14.22
"Black",2900,14.23
"Black",2900,14.24
"Black",2900,14.25
"Black",2900,14.26
"Black",3000,14.27
"Black",3000,14.28
"Black",3000,14.29
"Black",3000,14.3
"Black",3000,14.31
"Black",3000,14.32
"Black",3000,14.33
"Black",3000,14.34
"Black",3000,14.35
"Black",3000,14.36
"Black",3000,14.37
"Black",3000,14.38
"Black",3000,14.39
"Black",3000,14.4
"Black",3000,14.41
"Black",3000,14.42
"Black",3000,14.43
"Black",3000,14.44
"Black",3000,14.45
"Black",3000,14.46
"Black",3000,14.47
"Black",3000,14.48
"Black",3000,14.49
"Black",3000,14.5
"Black",3000,14.51
"Black",3000,14.52
"Black",3000,14.53
"Black",3000,14.54
"Black",3000,14.55
"Black",3000,14.56
"Black",3000,14.57
"Black",3000,14.58
"Black",3000,14.59
"Black",3000,14.6
"Black",3000,14.61
"Black",3000,14.62
"Black",3000,14.63
"Black",3000,14.64
"Black",3000,14.65
"Black",3000,14.66
"Black",3000,14.67
"Black",3000,14.68
"Black",3000,14.69
"Black",3000,14.7
"Black",3000,14.71
"Black",3000,14.72
"Black",3000,14.73
"Black",3000,14.74
"Black",3000,14.75
"Black",3000,14.76
"Black",3000,14.77
"Black",3000,14.78
"Black",3000,14.79
"Black",3000,14.8
"Black",3000,14.81
"Black",3000,14.82
"Black",3000,14.83
"Black",3000,14.84
"Black",3000,14.85
"Black",3000,14.86
"Black",3000,14.87
"Black",3000,14.88
"Black",3000,14.89
"Black",3000,14.9
"Black",3100,14.91
"Black",3100,14.92
"Black",3100,14.93
"Black",3100,14.94
"Black",3100,14.95
"Black",3174.60000000008,14.96
"Black",3200,14.97
"Black",3200,14.98
"Black",3200,14.99
"Black",3200,15
"Black",3200,15.01
"Black",3200,15.02
"Black",3200,15.03
"Black",3200,15.04
"Black",3200,15.05
"Black",3200,15.06
"Black",3200,15.07
"Black",3230,15.08
"Black",3300,15.09
"Black",3300,15.1
"Black",3300,15.11
"Black",3300,15.12
"Black",3300,15.13
"Black",3300,15.14
"Black",3300,15.15
"Black",3327.28000000003,15.16
"Black",3400,15.17
"Black",3400,15.18
"Black",3400,15.19
"Black",3400,15.2
"Black",3400,15.21
"Black",3427.19000000001,15.22
"Black",3500,15.23
"Black",3500,15.24
"Black",3500,15.25
"Black",3500,15.26
"Black",3500,15.27
"Black",3500,15.28
"Black",3500,15.29
"Black",3500,15.3
"Black",3500,15.31
"Black",3500,15.32
"Black",3500,15.33
"Black",3500,15.34
"Black",3500,15.35
"Black",3500,15.36
"Black",3500,15.37
"Black",3500,15.38
"Black",3500,15.39
"Black",3500,15.4
"Black",3583.38999999996,15.41
"Black",3600,15.42
"Black",3600,15.43
"Black",3600,15.44
"Black",3600,15.45
"Black",3600,15.46
"Black",3600,15.47
"Black",3600,15.48
"Black",3600,15.49
"Black",3600,15.5
"Black",3600,15.51
"Black",3600,15.52
"Black",3600,15.53
"Black",3600,15.54
"Black",3600,15.55
"Black",3600,15.56
"Black",3600,15.57
"Black",3600,15.58
"Black",3700,15.59
"Black",3700,15.6
"Black",3700,15.61
"Black",3700,15.62
"Black",3700,15.63
"Black",3800,15.64
"Black",3800,15.65
"Black",3800,15.66
"Black",3800,15.67
"Black",3800,15.68
"Black",3800,15.69
"Black",3800,15.7
"Black",3800,15.71
"Black",3890,15.72
"Black",3900,15.73
"Black",3900,15.74
"Black",3900,15.75
"Black",3900,15.76
"Black",3935.23499999998,15.77
"Black",4000,15.78
"Black",4000,15.79
"Black",4000,15.8
"Black",4000,15.81
"Black",4000,15.82
"Black",4000,15.83
"Black",4000,15.84
"Black",4000,15.85
"Black",4000,15.86
"Black",4000,15.87
"Black",4000,15.88
"Black",4000,15.89
"Black",4000,15.9
"Black",4000,15.91
"Black",4000,15.92
"Black",4000,15.93
"Black",4000,15.94
"Black",4000,15.95
"Black",4000,15.96
"Black",4000,15.97
"Black",4000,15.98
"Black",4000,15.99
"Black",4000,16
"Black",4000,16.01
"Black",4000,16.02
"Black",4000,16.03
"Black",4000,16.04
"Black",4000,16.05
"Black",4000,16.06
"Black",4000,16.07
"Black",4000,16.08
"Black",4000,16.09
"Black",4000,16.1
"Black",4000,16.11
"Black",4000,16.12
"Black",4000,16.13
"Black",4000,16.14
"Black",4000,16.15
"Black",4000,16.16
"Black",4000,16.17
"Black",4000,16.18
"Black",4000,16.19
"Black",4000,16.2
"Black",4000,16.21
"Black",4000,16.22
"Black",4000,16.23
"Black",4000,16.24
"Black",4000,16.25
"Black",4000,16.26
"Black",4000,16.27
"Black",4000,16.28
"Black",4000,16.29
"Black",4000,16.3
"Black",4000,16.31
"Black",4000,16.32
"Black",4000,16.33
"Black",4000,16.34
"Black",4000,16.35
"Black",4000,16.36
"Black",4000,16.37
"Black",4000,16.38
"Black",4008.80999999998,16.39
"Black",4100,16.4
"Black",4100,16.41
"Black",4100,16.42
"Black",4100,16.43
"Black",4141.37999999999,16.44
"Black",4200,16.45
"Black",4200,16.46
"Black",4200,16.47
"Black",4200,16.48
"Black",4200,16.49
"Black",4200,16.5
"Black",4200,16.51
"Black",4200,16.52
"Black",4200,16.53
"Black",4200,16.54
"Black",4200,16.55
"Black",4200,16.56
"Black",4227.57499999998,16.57
"Black",4300,16.58
"Black",4300,16.59
"Black",4300,16.6
"Black",4300,16.61
"Black",4300,16.62
"Black",4300,16.63
"Black",4374.23999999999,16.64
"Black",4400,16.65
"Black",4400,16.66
"Black",4400,16.67
"Black",4400,16.68
"Black",4400,16.69
"Black",4400,16.7
"Black",4400,16.71
"Black",4500,16.72
"Black",4500,16.73
"Black",4500,16.74
"Black",4500,16.75
"Black",4500,16.76
"Black",4500,16.77
"Black",4500,16.78
"Black",4500,16.79
"Black",4500,16.8
"Black",4500,16.81
"Black",4500,16.82
"Black",4500,16.83
"Black",4500,16.84
"Black",4500,16.85
"Black",4500,16.86
"Black",4500,16.87
"Black",4500,16.88
"Black",4500,16.89
"Black",4500,16.9
"Black",4500,16.91
"Black",4600,16.92
"Black",4600,16.93
"Black",4600,16.94
"Black",4600,16.95
"Black",4600,16.96
"Black",4652.62999999999,16.97
"Black",4700,16.98
"Black",4700,16.99
"Black",4700,17
"Black",4700,17.01
"Black",4793.15999999999,17.02
"Black",4800,17.03
"Black",4800,17.04
"Black",4800,17.05
"Black",4800,17.06
"Black",4800,17.07
"Black",4800,17.08
"Black",4800,17.09
"Black",4800,17.1
"Black",4800,17.11
"Black",4800,17.12
"Black",4800,17.13
"Black",4800,17.14
"Black",4800,17.15
"Black",4800,17.16
"Black",4800,17.17
"Black",4800,17.18
"Black",4900,17.19
"Black",4900,17.2
"Black",4900,17.21
"Black",4900,17.22
"Black",4900,17.23
"Black",4950,17.24
"Black",5000,17.25
"Black",5000,17.26
"Black",5000,17.27
"Black",5000,17.28
"Black",5000,17.29
"Black",5000,17.3
"Black",5000,17.31
"Black",5000,17.32
"Black",5000,17.33
"Black",5000,17.34
"Black",5000,17.35
"Black",5000,17.36
"Black",5000,17.37
"Black",5000,17.38
"Black",5000,17.39
"Black",5000,17.4
"Black",5000,17.41
"Black",5000,17.42
"Black",5000,17.43
"Black",5000,17.44
"Black",5000,17.45
"Black",5000,17.46
"Black",5000,17.47
"Black",5000,17.48
"Black",5000,17.49
"Black",5000,17.5
"Black",5000,17.51
"Black",5000,17.52
"Black",5000,17.53
"Black",5000,17.54
"Black",5000,17.55
"Black",5000,17.56
"Black",5000,17.57
"Black",5000,17.58
"Black",5000,17.59
"Black",5000,17.6
"Black",5000,17.61
"Black",5000,17.62
"Black",5000,17.63
"Black",5000,17.64
"Black",5000,17.65
"Black",5000,17.66
"Black",5000,17.67
"Black",5000,17.68
"Black",5000,17.69
"Black",5000,17.7
"Black",5000,17.71
"Black",5000,17.72
"Black",5000,17.73
"Black",5000,17.74
"Black",5000,17.75
"Black",5000,17.76
"Black",5000,17.77
"Black",5000,17.78
"Black",5000,17.79
"Black",5000,17.8
"Black",5000,17.81
"Black",5000,17.82
"Black",5000,17.83
"Black",5000,17.84
"Black",5000,17.85
"Black",5000,17.86
"Black",5000,17.87
"Black",5000,17.88
"Black",5000,17.89
"Black",5000,17.9
"Black",5000,17.91
"Black",5000,17.92
"Black",5000,17.93
"Black",5000,17.94
"Black",5000,17.95
"Black",5000,17.96
"Black",5000,17.97
"Black",5000,17.98
"Black",5000,17.99
"Black",5000,18
"Black",5000,18.01
"Black",5000,18.02
"Black",5000,18.03
"Black",5000,18.04
"Black",5000,18.05
"Black",5000,18.06
"Black",5000,18.07
"Black",5000,18.08
"Black",5000,18.09
"Black",5000,18.1
"Black",5000,18.11
"Black",5000,18.12
"Black",5000,18.13
"Black",5000,18.14
"Black",5000,18.15
"Black",5100,18.16
"Black",5100,18.17
"Black",5100,18.18
"Black",5100,18.19
"Black",5100,18.2
"Black",5102.29500000001,18.21
"Black",5200,18.22
"Black",5200,18.23
"Black",5200,18.24
"Black",5200,18.25
"Black",5200,18.26
"Black",5200,18.27
"Black",5200,18.28
"Black",5200,18.29
"Black",5200,18.3
"Black",5210,18.31
"Black",5300,18.32
"Black",5300,18.33
"Black",5300,18.34
"Black",5300,18.35
"Black",5300,18.36
"Black",5300,18.37
"Black",5400,18.38
"Black",5400,18.39
"Black",5400,18.4
"Black",5400,18.41
"Black",5400,18.42
"Black",5400,18.43
"Black",5400,18.44
"Black",5400,18.45
"Black",5400,18.46
"Black",5400,18.47
"Black",5400,18.48
"Black",5400,18.49
"Black",5400,18.5
"Black",5410,18.51
"Black",5500,18.52
"Black",5500,18.53
"Black",5500,18.54
"Black",5500,18.55
"Black",5500,18.56
"Black",5500,18.57
"Black",5500,18.58
"Black",5500,18.59
"Black",5500,18.6
"Black",5500,18.61
"Black",5500,18.62
"Black",5500,18.63
"Black",5500,18.64
"Black",5511.675,18.65
"Black",5595.07,18.66
"Black",5600,18.67
"Black",5600,18.68
"Black",5600,18.69
"Black",5600,18.7
"Black",5600,18.71
"Black",5600,18.72
"Black",5600,18.73
"Black",5700,18.74
"Black",5700,18.75
"Black",5700,18.76
"Black",5700,18.77
"Black",5700,18.78
"Black",5792.84500000002,18.79
"Black",5800,18.8
"Black",5800,18.81
"Black",5800,18.82
"Black",5800,18.83
"Black",5800,18.84
"Black",5800,18.85
"Black",5900,18.86
"Black",5900,18.87
"Black",5900,18.88
"Black",5900,18.89
"Black",5940.68000000004,18.9
"Black",6000,18.91
"Black",6000,18.92
"Black",6000,18.93
"Black",6000,18.94
"Black",6000,18.95
"Black",6000,18.96
"Black",6000,18.97
"Black",6000,18.98
"Black",6000,18.99
"Black",6000,19
"Black",6000,19.01
"Black",6000,19.02
"Black",6000,19.03
"Black",6000,19.04
"Black",6000,19.05
"Black",6000,19.06
"Black",6000,19.07
"Black",6000,19.08
"Black",6000,19.09
"Black",6000,19.1
"Black",6000,19.11
"Black",6000,19.12
"Black",6000,19.13
"Black",6000,19.14
"Black",6000,19.15
"Black",6000,19.16
"Black",6000,19.17
"Black",6000,19.18
"Black",6000,19.19
"Black",6000,19.2
"Black",6000,19.21
"Black",6000,19.22
"Black",6000,19.23
"Black",6000,19.24
"Black",6000,19.25
"Black",6000,19.26
"Black",6000,19.27
"Black",6000,19.28
"Black",6000,19.29
"Black",6000,19.3
"Black",6000,19.31
"Black",6000,19.32
"Black",6000,19.33
"Black",6000,19.34
"Black",6000,19.35
"Black",6000,19.36
"Black",6000,19.37
"Black",6000,19.38
"Black",6000,19.39
"Black",6000,19.4
"Black",6000,19.41
"Black",6000,19.42
"Black",6000,19.43
"Black",6000,19.44
"Black",6000,19.45
"Black",6000,19.46
"Black",6000,19.47
"Black",6000,19.48
"Black",6000,19.49
"Black",6000,19.5
"Black",6000,19.51
"Black",6000,19.52
"Black",6000,19.53
"Black",6000,19.54
"Black",6000,19.55
"Black",6000,19.56
"Black",6000,19.57
"Black",6000,19.58
"Black",6000,19.59
"Black",6000,19.6
"Black",6000,19.61
"Black",6000,19.62
"Black",6000,19.63
"Black",6000,19.64
"Black",6011.175,19.65
"Black",6100,19.66
"Black",6100,19.67
"Black",6100,19.68
"Black",6100,19.69
"Black",6100,19.7
"Black",6150,19.71
"Black",6200,19.72
"Black",6200,19.73
"Black",6200,19.74
"Black",6200,19.75
"Black",6200,19.76
"Black",6200,19.77
"Black",6200,19.78
"Black",6290.93499999994,19.79
"Black",6300,19.8
"Black",6300,19.81
"Black",6300,19.82
"Black",6300,19.83
"Black",6300,19.84
"Black",6396.30000000005,19.85
"Black",6400,19.86
"Black",6400,19.87
"Black",6400,19.88
"Black",6400,19.89
"Black",6400,19.9
"Black",6400,19.91
"Black",6400,19.92
"Black",6452.46999999999,19.93
"Black",6500,19.94
"Black",6500,19.95
"Black",6500,19.96
"Black",6500,19.97
"Black",6500,19.98
"Black",6500,19.99
"Black",6500,20
"Black",6500,20.01
"Black",6500,20.02
"Black",6500,20.03
"Black",6500,20.04
"Black",6500,20.05
"Black",6600,20.06
"Black",6600,20.07
"Black",6600,20.08
"Black",6600,20.09
"Black",6600,20.1
"Black",6600,20.11
"Black",6680,20.12
"Black",6700,20.13
"Black",6700,20.14
"Black",6700,20.15
"Black",6700,20.16
"Black",6700,20.17
"Black",6700,20.18
"Black",6700,20.19
"Black",6750,20.2
"Black",6800,20.21
"Black",6800,20.22
"Black",6800,20.23
"Black",6800,20.24
"Black",6800,20.25
"Black",6800,20.26
"Black",6800,20.27
"Black",6800,20.28
"Black",6889.18499999996,20.29
"Black",6900,20.3
"Black",6900,20.31
"Black",6900,20.32
"Black",6900,20.33
"Black",7000,20.34
"Black",7000,20.35
"Black",7000,20.36
"Black",7000,20.37
"Black",7000,20.38
"Black",7000,20.39
"Black",7000,20.4
"Black",7000,20.41
"Black",7000,20.42
"Black",7000,20.43
"Black",7000,20.44
"Black",7000,20.45
"Black",7000,20.46
"Black",7000,20.47
"Black",7000,20.48
"Black",7000,20.49
"Black",7000,20.5
"Black",7000,20.51
"Black",7000,20.52
"Black",7000,20.53
"Black",7000,20.54
"Black",7000,20.55
"Black",7000,20.56
"Black",7000,20.57
"Black",7000,20.58
"Black",7000,20.59
"Black",7000,20.6
"Black",7000,20.61
"Black",7000,20.62
"Black",7000,20.63
"Black",7000,20.64
"Black",7000,20.65
"Black",7000,20.66
"Black",7000,20.67
"Black",7000,20.68
"Black",7000,20.69
"Black",7000,20.7
"Black",7000,20.71
"Black",7000,20.72
"Black",7000,20.73
"Black",7000,20.74
"Black",7000,20.75
"Black",7000,20.76
"Black",7000,20.77
"Black",7000,20.78
"Black",7000,20.79
"Black",7000,20.8
"Black",7014.995,20.81
"Black",7086.78,20.82
"Black",7100,20.83
"Black",7100,20.84
"Black",7100,20.85
"Black",7200,20.86
"Black",7200,20.87
"Black",7200,20.88
"Black",7200,20.89
"Black",7200,20.9
"Black",7200,20.91
"Black",7200,20.92
"Black",7200,20.93
"Black",7200,20.94
"Black",7200,20.95
"Black",7200,20.96
"Black",7200,20.97
"Black",7200,20.98
"Black",7200,20.99
"Black",7200,21
"Black",7200,21.01
"Black",7200,21.02
"Black",7200,21.03
"Black",7200,21.04
"Black",7200,21.05
"Black",7250,21.06
"Black",7300,21.07
"Black",7300,21.08
"Black",7350.27500000006,21.09
"Black",7400,21.1
"Black",7400,21.11
"Black",7400,21.12
"Black",7400,21.13
"Black",7481.08999999999,21.14
"Black",7500,21.15
"Black",7500,21.16
"Black",7500,21.17
"Black",7500,21.18
"Black",7500,21.19
"Black",7500,21.2
"Black",7500,21.21
"Black",7500,21.22
"Black",7500,21.23
"Black",7500,21.24
"Black",7500,21.25
"Black",7500,21.26
"Black",7500,21.27
"Black",7500,21.28
"Black",7591.82000000001,21.29
"Black",7600,21.3
"Black",7600,21.31
"Black",7600,21.32
"Black",7700,21.33
"Black",7700,21.34
"Black",7700,21.35
"Black",7700,21.36
"Black",7700,21.37
"Black",7700,21.38
"Black",7723.81000000001,21.39
"Black",7800,21.4
"Black",7800,21.41
"Black",7800,21.42
"Black",7800,21.43
"Black",7800,21.44
"Black",7800,21.45
"Black",7800,21.46
"Black",7800,21.47
"Black",7800,21.48
"Black",7800,21.49
"Black",7896.24999999996,21.5
"Black",7900,21.51
"Black",7900,21.52
"Black",7900,21.53
"Black",7955.66000000003,21.54
"Black",8000,21.55
"Black",8000,21.56
"Black",8000,21.57
"Black",8000,21.58
"Black",8000,21.59
"Black",8000,21.6
"Black",8000,21.61
"Black",8000,21.62
"Black",8000,21.63
"Black",8000,21.64
"Black",8000,21.65
"Black",8000,21.66
"Black",8000,21.67
"Black",8000,21.68
"Black",8000,21.69
"Black",8000,21.7
"Black",8000,21.71
"Black",8000,21.72
"Black",8000,21.73
"Black",8000,21.74
"Black",8000,21.75
"Black",8000,21.76
"Black",8000,21.77
"Black",8000,21.78
"Black",8000,21.79
"Black",8000,21.8
"Black",8000,21.81
"Black",8000,21.82
"Black",8000,21.83
"Black",8000,21.84
"Black",8000,21.85
"Black",8000,21.86
"Black",8000,21.87
"Black",8000,21.88
"Black",8000,21.89
"Black",8000,21.9
"Black",8000,21.91
"Black",8000,21.92
"Black",8000,21.93
"Black",8000,21.94
"Black",8000,21.95
"Black",8000,21.96
"Black",8000,21.97
"Black",8000,21.98
"Black",8000,21.99
"Black",8000,22
"Black",8000,22.01
"Black",8000,22.02
"Black",8000,22.03
"Black",8000,22.04
"Black",8000,22.05
"Black",8000,22.06
"Black",8000,22.07
"Black",8000,22.08
"Black",8000,22.09
"Black",8000,22.1
"Black",8000,22.11
"Black",8000,22.12
"Black",8000,22.13
"Black",8000,22.14
"Black",8000,22.15
"Black",8000,22.16
"Black",8000,22.17
"Black",8000,22.18
"Black",8000,22.19
"Black",8000,22.2
"Black",8000,22.21
"Black",8000,22.22
"Black",8000,22.23
"Black",8000,22.24
"Black",8060,22.25
"Black",8100,22.26
"Black",8100,22.27
"Black",8100,22.28
"Black",8100,22.29
"Black",8190,22.3
"Black",8200,22.31
"Black",8200,22.32
"Black",8200,22.33
"Black",8200,22.34
"Black",8250,22.35
"Black",8300,22.36
"Black",8300,22.37
"Black",8300,22.38
"Black",8300,22.39
"Black",8300,22.4
"Black",8398.19499999998,22.41
"Black",8400,22.42
"Black",8400,22.43
"Black",8400,22.44
"Black",8400,22.45
"Black",8400,22.46
"Black",8400,22.47
"Black",8400,22.48
"Black",8400,22.49
"Black",8400,22.5
"Black",8400,22.51
"Black",8400,22.52
"Black",8400,22.53
"Black",8400,22.54
"Black",8400,22.55
"Black",8400,22.56
"Black",8400,22.57
"Black",8500,22.58
"Black",8500,22.59
"Black",8500,22.6
"Black",8500,22.61
"Black",8500,22.62
"Black",8500,22.63
"Black",8500,22.64
"Black",8500,22.65
"Black",8586.14000000001,22.66
"Black",8600,22.67
"Black",8600,22.68
"Black",8600,22.69
"Black",8600,22.7
"Black",8600,22.71
"Black",8600,22.72
"Black",8687.33999999997,22.73
"Black",8700,22.74
"Black",8700,22.75
"Black",8700,22.76
"Black",8700,22.77
"Black",8700,22.78
"Black",8800,22.79
"Black",8800,22.8
"Black",8800,22.81
"Black",8800,22.82
"Black",8800,22.83
"Black",8800,22.84
"Black",8800,22.85
"Black",8800,22.86
"Black",8894.365,22.87
"Black",8900,22.88
"Black",8900,22.89
"Black",8900,22.9
"Black",8900,22.91
"Black",8900,22.92
"Black",8960,22.93
"Black",9000,22.94
"Black",9000,22.95
"Black",9000,22.96
"Black",9000,22.97
"Black",9000,22.98
"Black",9000,22.99
"Black",9000,23
"Black",9000,23.01
"Black",9000,23.02
"Black",9000,23.03
"Black",9000,23.04
"Black",9000,23.05
"Black",9000,23.06
"Black",9000,23.07
"Black",9000,23.08
"Black",9000,23.09
"Black",9000,23.1
"Black",9000,23.11
"Black",9000,23.12
"Black",9000,23.13
"Black",9000,23.14
"Black",9000,23.15
"Black",9000,23.16
"Black",9000,23.17
"Black",9000,23.18
"Black",9000,23.19
"Black",9000,23.2
"Black",9000,23.21
"Black",9000,23.22
"Black",9000,23.23
"Black",9000,23.24
"Black",9000,23.25
"Black",9000,23.26
"Black",9000,23.27
"Black",9000,23.28
"Black",9000,23.29
"Black",9000,23.3
"Black",9000,23.31
"Black",9000,23.32
"Black",9000,23.33
"Black",9000,23.34
"Black",9000,23.35
"Black",9000,23.36
"Black",9000,23.37
"Black",9000,23.38
"Black",9000,23.39
"Black",9000,23.4
"Black",9000,23.41
"Black",9000,23.42
"Black",9000,23.43
"Black",9000,23.44
"Black",9000,23.45
"Black",9000,23.46
"Black",9018.06499999999,23.47
"Black",9100,23.48
"Black",9100,23.49
"Black",9100,23.5
"Black",9100,23.51
"Black",9165.12000000002,23.52
"Black",9200,23.53
"Black",9200,23.54
"Black",9200,23.55
"Black",9200,23.56
"Black",9200,23.57
"Black",9200,23.58
"Black",9200,23.59
"Black",9242.19999999998,23.6
"Black",9300,23.61
"Black",9300,23.62
"Black",9300,23.63
"Black",9300,23.64
"Black",9300,23.65
"Black",9300,23.66
"Black",9300,23.67
"Black",9300,23.68
"Black",9300,23.69
"Black",9300,23.7
"Black",9300,23.71
"Black",9300,23.72
"Black",9300,23.73
"Black",9320,23.74
"Black",9363.125,23.75
"Black",9376.52000000002,23.76
"Black",9400,23.77
"Black",9400,23.78
"Black",9400,23.79
"Black",9400,23.8
"Black",9400,23.81
"Black",9400,23.82
"Black",9400,23.83
"Black",9400,23.84
"Black",9414.15000000001,23.85
"Black",9490.46999999999,23.86
"Black",9500,23.87
"Black",9500,23.88
"Black",9500,23.89
"Black",9500,23.9
"Black",9500,23.91
"Black",9500,23.92
"Black",9500,23.93
"Black",9590.51999999996,23.94
"Black",9600,23.95
"Black",9600,23.96
"Black",9600,23.97
"Black",9600,23.98
"Black",9600,23.99
"Black",9600,24
"Black",9600,24.01
"Black",9600,24.02
"Black",9600,24.03
"Black",9600,24.04
"Black",9600,24.05
"Black",9600,24.06
"Black",9600,24.07
"Black",9600,24.08
"Black",9600,24.09
"Black",9600,24.1
"Black",9600,24.11
"Black",9600,24.12
"Black",9606.40499999994,24.13
"Black",9700,24.14
"Black",9700,24.15
"Black",9700,24.16
"Black",9700,24.17
"Black",9800,24.18
"Black",9800,24.19
"Black",9800,24.2
"Black",9800,24.21
"Black",9800,24.22
"Black",9800,24.23
"Black",9800,24.24
"Black",9811.49999999994,24.25
"Black",9900,24.26
"Black",9900,24.27
"Black",9900,24.28
"Black",9900,24.29
"Black",9900,24.3
"Black",9900,24.31
"Black",9900,24.32
"Black",9990.03499999999,24.33
"Black",10000,24.34
"Black",10000,24.35
"Black",10000,24.36
"Black",10000,24.37
"Black",10000,24.38
"Black",10000,24.39
"Black",10000,24.4
"Black",10000,24.41
"Black",10000,24.42
