"class_f","income","income_q"
"Capitalists",24000,16.4
"Capitalists",24000,16.41
"Capitalists",24000,16.42
"Capitalists",24000,16.43
"Capitalists",24000,16.44
"Capitalists",24000,16.45
"Capitalists",24019.728,16.46
"Capitalists",24100,16.47
"Capitalists",24187.712,16.48
"Capitalists",24200,16.49
"Capitalists",24300,16.5
"Capitalists",24400,16.51
"Capitalists",24400,16.52
"Capitalists",24500,16.53
"Capitalists",24500,16.54
"Capitalists",24500,16.55
"Capitalists",24500,16.56
"Capitalists",24500,16.57
"Capitalists",24500,16.58
"Capitalists",24543.024,16.59
"Capitalists",24600,16.6
"Capitalists",24600,16.61
"Capitalists",24697.312,16.62
"Capitalists",24700,16.63
"Capitalists",24708.352,16.64
"Capitalists",24800,16.65
"Capitalists",24800,16.66
"Capitalists",24840.192,16.67
"Capitalists",24900,16.68
"Capitalists",24900,16.69
"Capitalists",24900,16.7
"Capitalists",25000,16.71
"Capitalists",25000,16.72
"Capitalists",25000,16.73
"Capitalists",25000,16.74
"Capitalists",25000,16.75
"Capitalists",25000,16.76
"Capitalists",25000,16.77
"Capitalists",25000,16.78
"Capitalists",25000,16.79
"Capitalists",25000,16.8
"Capitalists",25000,16.81
"Capitalists",25000,16.82
"Capitalists",25000,16.83
"Capitalists",25000,16.84
"Capitalists",25000,16.85
"Capitalists",25000,16.86
"Capitalists",25000,16.87
"Capitalists",25000,16.88
"Capitalists",25000,16.89
"Capitalists",25000,16.9
"Capitalists",25000,16.91
"Capitalists",25000,16.92
"Capitalists",25000,16.93
"Capitalists",25000,16.94
"Capitalists",25000,16.95
"Capitalists",25000,16.96
"Capitalists",25000,16.97
"Capitalists",25000,16.98
"Capitalists",25000,16.99
"Capitalists",25000,17
"Capitalists",25000,17.01
"Capitalists",25000,17.02
"Capitalists",25000,17.03
"Capitalists",25000,17.04
"Capitalists",25000,17.05
"Capitalists",25000,17.06
"Capitalists",25000,17.07
"Capitalists",25000,17.08
"Capitalists",25000,17.09
"Capitalists",25000,17.1
"Capitalists",25000,17.11
"Capitalists",25000,17.12
"Capitalists",25000,17.13
"Capitalists",25000,17.14
"Capitalists",25000,17.15
"Capitalists",25000,17.16
"Capitalists",25000,17.17
"Capitalists",25000,17.18
"Capitalists",25000,17.19
"Capitalists",25000,17.2
"Capitalists",25000,17.21
"Capitalists",25000,17.22
"Capitalists",25000,17.23
"Capitalists",25000,17.24
"Capitalists",25000,17.25
"Capitalists",25000,17.26
"Capitalists",25000,17.27
"Capitalists",25000,17.28
"Capitalists",25000,17.29
"Capitalists",25000,17.3
"Capitalists",25000,17.31
"Capitalists",25000,17.32
"Capitalists",25000,17.33
"Capitalists",25000,17.34
"Capitalists",25000,17.35
"Capitalists",25000,17.36
"Capitalists",25000,17.37
"Capitalists",25000,17.38
"Capitalists",25000,17.39
"Capitalists",25000,17.4
"Capitalists",25000,17.41
"Capitalists",25000,17.42
"Capitalists",25000,17.43
"Capitalists",25000,17.44
"Capitalists",25000,17.45
"Capitalists",25000,17.46
"Capitalists",25000,17.47
"Capitalists",25000,17.48
"Capitalists",25000,17.49
"Capitalists",25000,17.5
"Capitalists",25000,17.51
"Capitalists",25000,17.52
"Capitalists",25000,17.53
"Capitalists",25000,17.54
"Capitalists",25000,17.55
"Capitalists",25000,17.56
"Capitalists",25000,17.57
"Capitalists",25000,17.58
"Capitalists",25000,17.59
"Capitalists",25000,17.6
"Capitalists",25000,17.61
"Capitalists",25000,17.62
"Capitalists",25000,17.63
"Capitalists",25000,17.64
"Capitalists",25000,17.65
"Capitalists",25000,17.66
"Capitalists",25000,17.67
"Capitalists",25000,17.68
"Capitalists",25000,17.69
"Capitalists",25000,17.7
"Capitalists",25000,17.71
"Capitalists",25000,17.72
"Capitalists",25000,17.73
"Capitalists",25000,17.74
"Capitalists",25000,17.75
"Capitalists",25000,17.76
"Capitalists",25000,17.77
"Capitalists",25000,17.78
"Capitalists",25000,17.79
"Capitalists",25000,17.8
"Capitalists",25000,17.81
"Capitalists",25000,17.82
"Capitalists",25000,17.83
"Capitalists",25000,17.84
"Capitalists",25000,17.85
"Capitalists",25000,17.86
"Capitalists",25000,17.87
"Capitalists",25000,17.88
"Capitalists",25000,17.89
"Capitalists",25000,17.9
"Capitalists",25000,17.91
"Capitalists",25000,17.92
"Capitalists",25000,17.93
"Capitalists",25000,17.94
"Capitalists",25000,17.95
"Capitalists",25000,17.96
"Capitalists",25020,17.97
"Capitalists",25100,17.98
"Capitalists",25100,17.99
"Capitalists",25100,18
"Capitalists",25100,18.01
"Capitalists",25200,18.02
"Capitalists",25200,18.03
"Capitalists",25200,18.04
"Capitalists",25200,18.05
"Capitalists",25300,18.06
"Capitalists",25400,18.07
"Capitalists",25400,18.08
"Capitalists",25500,18.09
"Capitalists",25500,18.1
"Capitalists",25500,18.11
"Capitalists",25589.632,18.12
"Capitalists",25600,18.13
"Capitalists",25600,18.14
"Capitalists",25700,18.15
"Capitalists",25700,18.16
"Capitalists",25700,18.17
"Capitalists",25800,18.18
"Capitalists",25800,18.19
"Capitalists",25800,18.2
"Capitalists",25900,18.21
"Capitalists",25900,18.22
"Capitalists",26000,18.23
"Capitalists",26000,18.24
"Capitalists",26000,18.25
"Capitalists",26000,18.26
"Capitalists",26000,18.27
"Capitalists",26000,18.28
"Capitalists",26000,18.29
"Capitalists",26000,18.3
"Capitalists",26000,18.31
"Capitalists",26000,18.32
"Capitalists",26000,18.33
"Capitalists",26000,18.34
"Capitalists",26000,18.35
"Capitalists",26000,18.36
"Capitalists",26000,18.37
"Capitalists",26000,18.38
"Capitalists",26000,18.39
"Capitalists",26000,18.4
"Capitalists",26000,18.41
"Capitalists",26000,18.42
"Capitalists",26000,18.43
"Capitalists",26000,18.44
"Capitalists",26000,18.45
"Capitalists",26000,18.46
"Capitalists",26000,18.47
"Capitalists",26000,18.48
"Capitalists",26000,18.49
"Capitalists",26000,18.5
"Capitalists",26000,18.51
"Capitalists",26000,18.52
"Capitalists",26000,18.53
"Capitalists",26000,18.54
"Capitalists",26000,18.55
"Capitalists",26000,18.56
"Capitalists",26000,18.57
"Capitalists",26000,18.58
"Capitalists",26000,18.59
"Capitalists",26000,18.6
"Capitalists",26000,18.61
"Capitalists",26000,18.62
"Capitalists",26000,18.63
"Capitalists",26100,18.64
"Capitalists",26100,18.65
"Capitalists",26200,18.66
"Capitalists",26250.56,18.67
"Capitalists",26300,18.68
"Capitalists",26400,18.69
"Capitalists",26400,18.7
"Capitalists",26400,18.71
"Capitalists",26400,18.72
"Capitalists",26430.112,18.73
"Capitalists",26500,18.74
"Capitalists",26500,18.75
"Capitalists",26500,18.76
"Capitalists",26500,18.77
"Capitalists",26600,18.78
"Capitalists",26600,18.79
"Capitalists",26600,18.8
"Capitalists",26656.208,18.81
"Capitalists",26700,18.82
"Capitalists",26700,18.83
"Capitalists",26800,18.84
"Capitalists",26914.72,18.85
"Capitalists",27000,18.86
"Capitalists",27000,18.87
"Capitalists",27000,18.88
"Capitalists",27000,18.89
"Capitalists",27000,18.9
"Capitalists",27000,18.91
"Capitalists",27000,18.92
"Capitalists",27000,18.93
"Capitalists",27000,18.94
"Capitalists",27000,18.95
"Capitalists",27000,18.96
"Capitalists",27000,18.97
"Capitalists",27000,18.98
"Capitalists",27000,18.99
"Capitalists",27000,19
"Capitalists",27000,19.01
"Capitalists",27000,19.02
"Capitalists",27000,19.03
"Capitalists",27000,19.04
"Capitalists",27000,19.05
"Capitalists",27000,19.06
"Capitalists",27050,19.07
"Capitalists",27100,19.08
"Capitalists",27185.1199999999,19.09
"Capitalists",27200,19.1
"Capitalists",27272.48,19.11
"Capitalists",27300,19.12
"Capitalists",27300,19.13
"Capitalists",27401.056,19.14
"Capitalists",27500,19.15
"Capitalists",27500,19.16
"Capitalists",27500,19.17
"Capitalists",27500,19.18
"Capitalists",27500,19.19
"Capitalists",27600,19.2
"Capitalists",27600,19.21
"Capitalists",27600,19.22
"Capitalists",27600,19.23
"Capitalists",27700,19.24
"Capitalists",27742,19.25
"Capitalists",27800,19.26
"Capitalists",27800,19.27
"Capitalists",27800,19.28
"Capitalists",27800,19.29
"Capitalists",27900,19.3
"Capitalists",28000,19.31
"Capitalists",28000,19.32
"Capitalists",28000,19.33
"Capitalists",28000,19.34
"Capitalists",28000,19.35
"Capitalists",28000,19.36
"Capitalists",28000,19.37
"Capitalists",28000,19.38
"Capitalists",28000,19.39
"Capitalists",28000,19.4
"Capitalists",28000,19.41
"Capitalists",28000,19.42
"Capitalists",28000,19.43
"Capitalists",28000,19.44
"Capitalists",28000,19.45
"Capitalists",28000,19.46
"Capitalists",28000,19.47
"Capitalists",28000,19.48
"Capitalists",28000,19.49
"Capitalists",28000,19.5
"Capitalists",28000,19.51
"Capitalists",28000,19.52
"Capitalists",28000,19.53
"Capitalists",28000,19.54
"Capitalists",28000,19.55
"Capitalists",28000,19.56
"Capitalists",28000,19.57
"Capitalists",28000,19.58
"Capitalists",28000,19.59
"Capitalists",28000,19.6
"Capitalists",28000,19.61
"Capitalists",28000,19.62
"Capitalists",28000,19.63
"Capitalists",28000,19.64
"Capitalists",28000,19.65
"Capitalists",28000,19.66
"Capitalists",28000,19.67
"Capitalists",28000,19.68
"Capitalists",28000,19.69
"Capitalists",28000,19.7
"Capitalists",28000,19.71
"Capitalists",28000,19.72
"Capitalists",28092.256,19.73
"Capitalists",28100,19.74
"Capitalists",28100,19.75
"Capitalists",28200,19.76
"Capitalists",28200,19.77
"Capitalists",28200,19.78
"Capitalists",28300,19.79
"Capitalists",28300,19.8
"Capitalists",28393.008,19.81
"Capitalists",28400,19.82
"Capitalists",28400,19.83
"Capitalists",28500,19.84
"Capitalists",28500,19.85
"Capitalists",28500,19.86
"Capitalists",28500,19.87
"Capitalists",28535.84,19.88
"Capitalists",28600,19.89
"Capitalists",28600,19.9
"Capitalists",28600,19.91
"Capitalists",28607.392,19.92
"Capitalists",28700,19.93
"Capitalists",28799.792,19.94
"Capitalists",28800,19.95
"Capitalists",28800,19.96
"Capitalists",28800,19.97
"Capitalists",28800,19.98
"Capitalists",28816.32,19.99
"Capitalists",28900,20
"Capitalists",28900,20.01
"Capitalists",29000,20.02
"Capitalists",29000,20.03
"Capitalists",29000,20.04
"Capitalists",29000,20.05
"Capitalists",29000,20.06
"Capitalists",29000,20.07
"Capitalists",29000,20.08
"Capitalists",29000,20.09
"Capitalists",29000,20.1
"Capitalists",29000,20.11
"Capitalists",29000,20.12
"Capitalists",29000,20.13
"Capitalists",29000,20.14
"Capitalists",29000,20.15
"Capitalists",29000,20.16
"Capitalists",29000,20.17
"Capitalists",29000,20.18
"Capitalists",29100,20.19
"Capitalists",29100,20.2
"Capitalists",29200,20.21
"Capitalists",29200,20.22
"Capitalists",29200,20.23
"Capitalists",29308.32,20.24
"Capitalists",29400,20.25
"Capitalists",29400,20.26
"Capitalists",29500,20.27
"Capitalists",29500,20.28
"Capitalists",29600,20.29
"Capitalists",29628.16,20.3
"Capitalists",29700,20.31
"Capitalists",29800,20.32
"Capitalists",29800,20.33
"Capitalists",29900,20.34
"Capitalists",29900,20.35
"Capitalists",30000,20.36
"Capitalists",30000,20.37
"Capitalists",30000,20.38
"Capitalists",30000,20.39
"Capitalists",30000,20.4
"Capitalists",30000,20.41
"Capitalists",30000,20.42
"Capitalists",30000,20.43
"Capitalists",30000,20.44
"Capitalists",30000,20.45
"Capitalists",30000,20.46
"Capitalists",30000,20.47
"Capitalists",30000,20.48
"Capitalists",30000,20.49
"Capitalists",30000,20.5
"Capitalists",30000,20.51
"Capitalists",30000,20.52
"Capitalists",30000,20.53
"Capitalists",30000,20.54
"Capitalists",30000,20.55
"Capitalists",30000,20.56
"Capitalists",30000,20.57
"Capitalists",30000,20.58
"Capitalists",30000,20.59
"Capitalists",30000,20.6
"Capitalists",30000,20.61
"Capitalists",30000,20.62
"Capitalists",30000,20.63
"Capitalists",30000,20.64
"Capitalists",30000,20.65
"Capitalists",30000,20.66
"Capitalists",30000,20.67
"Capitalists",30000,20.68
"Capitalists",30000,20.69
"Capitalists",30000,20.7
"Capitalists",30000,20.71
"Capitalists",30000,20.72
"Capitalists",30000,20.73
"Capitalists",30000,20.74
"Capitalists",30000,20.75
"Capitalists",30000,20.76
"Capitalists",30000,20.77
"Capitalists",30000,20.78
"Capitalists",30000,20.79
"Capitalists",30000,20.8
"Capitalists",30000,20.81
"Capitalists",30000,20.82
"Capitalists",30000,20.83
"Capitalists",30000,20.84
"Capitalists",30000,20.85
"Capitalists",30000,20.86
"Capitalists",30000,20.87
"Capitalists",30000,20.88
"Capitalists",30000,20.89
"Capitalists",30000,20.9
"Capitalists",30000,20.91
"Capitalists",30000,20.92
"Capitalists",30000,20.93
"Capitalists",30000,20.94
"Capitalists",30000,20.95
"Capitalists",30000,20.96
"Capitalists",30000,20.97
"Capitalists",30000,20.98
"Capitalists",30000,20.99
"Capitalists",30000,21
"Capitalists",30000,21.01
"Capitalists",30000,21.02
"Capitalists",30000,21.03
"Capitalists",30000,21.04
"Capitalists",30000,21.05
"Capitalists",30000,21.06
"Capitalists",30000,21.07
"Capitalists",30000,21.08
"Capitalists",30000,21.09
"Capitalists",30000,21.1
"Capitalists",30000,21.11
"Capitalists",30000,21.12
"Capitalists",30000,21.13
"Capitalists",30000,21.14
"Capitalists",30000,21.15
"Capitalists",30000,21.16
"Capitalists",30000,21.17
"Capitalists",30000,21.18
"Capitalists",30000,21.19
"Capitalists",30000,21.2
"Capitalists",30000,21.21
"Capitalists",30000,21.22
"Capitalists",30000,21.23
"Capitalists",30000,21.24
"Capitalists",30000,21.25
"Capitalists",30000,21.26
"Capitalists",30000,21.27
"Capitalists",30000,21.28
"Capitalists",30000,21.29
"Capitalists",30000,21.3
"Capitalists",30000,21.31
"Capitalists",30000,21.32
"Capitalists",30000,21.33
"Capitalists",30000,21.34
"Capitalists",30000,21.35
"Capitalists",30000,21.36
"Capitalists",30000,21.37
"Capitalists",30000,21.38
"Capitalists",30000,21.39
"Capitalists",30000,21.4
"Capitalists",30000,21.41
"Capitalists",30000,21.42
"Capitalists",30000,21.43
"Capitalists",30000,21.44
"Capitalists",30000,21.45
"Capitalists",30000,21.46
"Capitalists",30000,21.47
"Capitalists",30000,21.48
"Capitalists",30000,21.49
"Capitalists",30000,21.5
"Capitalists",30000,21.51
"Capitalists",30000,21.52
"Capitalists",30000,21.53
"Capitalists",30000,21.54
"Capitalists",30000,21.55
"Capitalists",30000,21.56
"Capitalists",30000,21.57
"Capitalists",30000,21.58
"Capitalists",30000,21.59
"Capitalists",30000,21.6
"Capitalists",30000,21.61
"Capitalists",30000,21.62
"Capitalists",30000,21.63
"Capitalists",30000,21.64
"Capitalists",30000,21.65
"Capitalists",30000,21.66
"Capitalists",30000,21.67
"Capitalists",30000,21.68
"Capitalists",30000,21.69
"Capitalists",30000,21.7
"Capitalists",30000,21.71
"Capitalists",30000,21.72
"Capitalists",30000,21.73
"Capitalists",30000,21.74
"Capitalists",30000,21.75
"Capitalists",30000,21.76
"Capitalists",30000,21.77
"Capitalists",30000,21.78
"Capitalists",30000,21.79
"Capitalists",30000,21.8
"Capitalists",30000,21.81
"Capitalists",30000,21.82
"Capitalists",30000,21.83
"Capitalists",30000,21.84
"Capitalists",30000,21.85
"Capitalists",30000,21.86
"Capitalists",30000,21.87
"Capitalists",30000,21.88
"Capitalists",30000,21.89
"Capitalists",30000,21.9
"Capitalists",30000,21.91
"Capitalists",30000,21.92
"Capitalists",30000,21.93
"Capitalists",30000,21.94
"Capitalists",30000,21.95
"Capitalists",30000,21.96
"Capitalists",30000,21.97
"Capitalists",30000,21.98
"Capitalists",30000,21.99
"Capitalists",30000,22
"Capitalists",30000,22.01
"Capitalists",30000,22.02
"Capitalists",30000,22.03
"Capitalists",30000,22.04
"Capitalists",30000,22.05
"Capitalists",30000,22.06
"Capitalists",30000,22.07
"Capitalists",30000,22.08
"Capitalists",30000,22.09
"Capitalists",30000,22.1
"Capitalists",30000,22.11
"Capitalists",30000,22.12
"Capitalists",30000,22.13
"Capitalists",30000,22.14
"Capitalists",30000,22.15
"Capitalists",30000,22.16
"Capitalists",30000,22.17
"Capitalists",30000,22.18
"Capitalists",30000,22.19
"Capitalists",30000,22.2
"Capitalists",30000,22.21
"Capitalists",30000,22.22
"Capitalists",30000,22.23
"Capitalists",30000,22.24
"Capitalists",30000,22.25
"Capitalists",30000,22.26
"Capitalists",30000,22.27
"Capitalists",30000,22.28
"Capitalists",30000,22.29
"Capitalists",30000,22.3
"Capitalists",30000,22.31
"Capitalists",30000,22.32
"Capitalists",30000,22.33
"Capitalists",30000,22.34
"Capitalists",30000,22.35
"Capitalists",30000,22.36
"Capitalists",30000,22.37
"Capitalists",30000,22.38
"Capitalists",30000,22.39
"Capitalists",30000,22.4
"Capitalists",30000,22.41
"Capitalists",30000,22.42
"Capitalists",30000,22.43
"Capitalists",30000,22.44
"Capitalists",30000,22.45
"Capitalists",30000,22.46
"Capitalists",30000,22.47
"Capitalists",30000,22.48
"Capitalists",30000,22.49
"Capitalists",30000,22.5
"Capitalists",30000,22.51
"Capitalists",30000,22.52
"Capitalists",30000,22.53
"Capitalists",30000,22.54
"Capitalists",30000,22.55
"Capitalists",30000,22.56
"Capitalists",30000,22.57
"Capitalists",30000,22.58
"Capitalists",30000,22.59
"Capitalists",30000,22.6
"Capitalists",30000,22.61
"Capitalists",30000,22.62
"Capitalists",30000,22.63
"Capitalists",30000,22.64
"Capitalists",30000,22.65
"Capitalists",30000,22.66
"Capitalists",30000,22.67
"Capitalists",30000,22.68
"Capitalists",30030,22.69
"Capitalists",30050,22.7
"Capitalists",30098.912,22.71
"Capitalists",30100,22.72
"Capitalists",30100,22.73
"Capitalists",30100,22.74
"Capitalists",30200,22.75
"Capitalists",30207.84,22.76
"Capitalists",30300,22.77
"Capitalists",30300,22.78
"Capitalists",30346.72,22.79
"Capitalists",30400,22.8
"Capitalists",30400,22.81
"Capitalists",30470,22.82
"Capitalists",30500,22.83
"Capitalists",30500,22.84
"Capitalists",30500,22.85
"Capitalists",30600,22.86
"Capitalists",30600,22.87
"Capitalists",30700,22.88
"Capitalists",30700,22.89
"Capitalists",30800,22.9
"Capitalists",30800,22.91
"Capitalists",30882.912,22.92
"Capitalists",30958.24,22.93
"Capitalists",31000,22.94
"Capitalists",31000,22.95
"Capitalists",31000,22.96
"Capitalists",31000,22.97
"Capitalists",31000,22.98
"Capitalists",31000,22.99
"Capitalists",31000,23
"Capitalists",31000,23.01
"Capitalists",31000,23.02
"Capitalists",31000,23.03
"Capitalists",31000,23.04
"Capitalists",31000,23.05
"Capitalists",31000,23.06
"Capitalists",31000,23.07
"Capitalists",31000,23.08
"Capitalists",31000,23.09
"Capitalists",31000,23.1
"Capitalists",31000,23.11
"Capitalists",31090.528,23.12
"Capitalists",31100,23.13
"Capitalists",31200,23.14
"Capitalists",31200,23.15
"Capitalists",31200,23.16
"Capitalists",31200,23.17
"Capitalists",31200,23.18
"Capitalists",31200,23.19
"Capitalists",31200,23.2
"Capitalists",31200,23.21
"Capitalists",31200,23.22
"Capitalists",31200,23.23
"Capitalists",31212.32,23.24
"Capitalists",31300,23.25
"Capitalists",31399.68,23.26
"Capitalists",31443.3599999999,23.27
"Capitalists",31500,23.28
"Capitalists",31500,23.29
"Capitalists",31500,23.3
"Capitalists",31600,23.31
"Capitalists",31600,23.32
"Capitalists",31600,23.33
"Capitalists",31700,23.34
"Capitalists",31800,23.35
"Capitalists",31800,23.36
"Capitalists",31864.128,23.37
"Capitalists",31900,23.38
"Capitalists",31900,23.39
"Capitalists",32000,23.4
"Capitalists",32000,23.41
"Capitalists",32000,23.42
"Capitalists",32000,23.43
"Capitalists",32000,23.44
"Capitalists",32000,23.45
"Capitalists",32000,23.46
"Capitalists",32000,23.47
"Capitalists",32000,23.48
"Capitalists",32000,23.49
"Capitalists",32000,23.5
"Capitalists",32000,23.51
"Capitalists",32000,23.52
"Capitalists",32000,23.53
"Capitalists",32000,23.54
"Capitalists",32000,23.55
"Capitalists",32000,23.56
"Capitalists",32000,23.57
"Capitalists",32000,23.58
"Capitalists",32000,23.59
"Capitalists",32000,23.6
"Capitalists",32000,23.61
"Capitalists",32000,23.62
"Capitalists",32000,23.63
"Capitalists",32000,23.64
"Capitalists",32000,23.65
"Capitalists",32000,23.66
"Capitalists",32000,23.67
"Capitalists",32000,23.68
"Capitalists",32000,23.69
"Capitalists",32000,23.7
"Capitalists",32000,23.71
"Capitalists",32000,23.72
"Capitalists",32000,23.73
"Capitalists",32000,23.74
"Capitalists",32000,23.75
"Capitalists",32000,23.76
"Capitalists",32000,23.77
"Capitalists",32000,23.78
"Capitalists",32000,23.79
"Capitalists",32000,23.8
"Capitalists",32000,23.81
"Capitalists",32000,23.82
"Capitalists",32000,23.83
"Capitalists",32000,23.84
"Capitalists",32000,23.85
"Capitalists",32000,23.86
"Capitalists",32000,23.87
"Capitalists",32000,23.88
"Capitalists",32000,23.89
"Capitalists",32000,23.9
"Capitalists",32100,23.91
"Capitalists",32100,23.92
"Capitalists",32100,23.93
"Capitalists",32200,23.94
"Capitalists",32200,23.95
"Capitalists",32245.824,23.96
"Capitalists",32300,23.97
"Capitalists",32300,23.98
"Capitalists",32300,23.99
"Capitalists",32400,24
"Capitalists",32400,24.01
"Capitalists",32400,24.02
"Capitalists",32400,24.03
"Capitalists",32490.672,24.04
"Capitalists",32500,24.05
"Capitalists",32500,24.06
"Capitalists",32500,24.07
"Capitalists",32500,24.08
"Capitalists",32592.512,24.09
"Capitalists",32600,24.1
"Capitalists",32700,24.11
"Capitalists",32705.616,24.12
"Capitalists",32799.888,24.13
"Capitalists",32854.816,24.14
"Capitalists",32900,24.15
"Capitalists",33000,24.16
"Capitalists",33000,24.17
"Capitalists",33000,24.18
"Capitalists",33000,24.19
"Capitalists",33000,24.2
"Capitalists",33000,24.21
"Capitalists",33000,24.22
"Capitalists",33000,24.23
"Capitalists",33000,24.24
"Capitalists",33000,24.25
"Capitalists",33000,24.26
"Capitalists",33000,24.27
"Capitalists",33000,24.28
"Capitalists",33000,24.29
"Capitalists",33000,24.3
"Capitalists",33000,24.31
"Capitalists",33000,24.32
"Capitalists",33000,24.33
"Capitalists",33000,24.34
"Capitalists",33000,24.35
"Capitalists",33000,24.36
"Capitalists",33100,24.37
"Capitalists",33100,24.38
"Capitalists",33100,24.39
"Capitalists",33200,24.4
"Capitalists",33200,24.41
"Capitalists",33200,24.42
"Capitalists",33210.24,24.43
"Capitalists",33300,24.44
"Capitalists",33300,24.45
"Capitalists",33312.384,24.46
"Capitalists",33400,24.47
"Capitalists",33400,24.48
"Capitalists",33400,24.49
"Capitalists",33416,24.5
"Capitalists",33500,24.51
"Capitalists",33500,24.52
"Capitalists",33500,24.53
"Capitalists",33527.216,24.54
"Capitalists",33600,24.55
"Capitalists",33600,24.56
"Capitalists",33600,24.57
"Capitalists",33600,24.58
"Capitalists",33654.56,24.59
"Capitalists",33700,24.6
"Capitalists",33700,24.61
"Capitalists",33800,24.62
"Capitalists",33800,24.63
"Capitalists",33800,24.64
"Capitalists",33800,24.65
"Capitalists",33900,24.66
"Capitalists",33958.56,24.67
"Capitalists",34000,24.68
"Capitalists",34000,24.69
"Capitalists",34000,24.7
"Capitalists",34000,24.71
"Capitalists",34000,24.72
"Capitalists",34000,24.73
"Capitalists",34000,24.74
"Capitalists",34000,24.75
"Capitalists",34000,24.76
"Capitalists",34000,24.77
"Capitalists",34000,24.78
"Capitalists",34000,24.79
"Capitalists",34000,24.8
"Capitalists",34000,24.81
"Capitalists",34000,24.82
"Capitalists",34000,24.83
"Capitalists",34000,24.84
"Capitalists",34000,24.85
"Capitalists",34000,24.86
"Capitalists",34000,24.87
"Capitalists",34000,24.88
"Capitalists",34000,24.89
"Capitalists",34000,24.9
"Capitalists",34024.8159999999,24.91
"Capitalists",34100,24.92
"Capitalists",34100,24.93
"Capitalists",34200,24.94
"Capitalists",34200,24.95
"Capitalists",34300,24.96
"Capitalists",34300,24.97
"Capitalists",34412.6399999999,24.98
"Capitalists",34500,24.99
"Capitalists",34600,25
"Capitalists",34600,25.01
"Capitalists",34617.472,25.02
"Capitalists",34706.208,25.03
"Capitalists",34800,25.04
"Capitalists",34800,25.05
"Capitalists",34800,25.06
"Capitalists",34802.304,25.07
"Capitalists",34914.832,25.08
"Capitalists",35000,25.09
"Capitalists",35000,25.1
"Capitalists",35000,25.11
"Capitalists",35000,25.12
"Capitalists",35000,25.13
"Capitalists",35000,25.14
"Capitalists",35000,25.15
"Capitalists",35000,25.16
"Capitalists",35000,25.17
"Capitalists",35000,25.18
"Capitalists",35000,25.19
"Capitalists",35000,25.2
"Capitalists",35000,25.21
"Capitalists",35000,25.22
"Capitalists",35000,25.23
"Capitalists",35000,25.24
"Capitalists",35000,25.25
"Capitalists",35000,25.26
"Capitalists",35000,25.27
"Capitalists",35000,25.28
"Capitalists",35000,25.29
"Capitalists",35000,25.3
"Capitalists",35000,25.31
"Capitalists",35000,25.32
"Capitalists",35000,25.33
"Capitalists",35000,25.34
"Capitalists",35000,25.35
"Capitalists",35000,25.36
"Capitalists",35000,25.37
"Capitalists",35000,25.38
"Capitalists",35000,25.39
"Capitalists",35000,25.4
"Capitalists",35000,25.41
"Capitalists",35000,25.42
"Capitalists",35000,25.43
"Capitalists",35000,25.44
"Capitalists",35000,25.45
"Capitalists",35000,25.46
"Capitalists",35000,25.47
"Capitalists",35000,25.48
"Capitalists",35000,25.49
"Capitalists",35000,25.5
"Capitalists",35000,25.51
"Capitalists",35000,25.52
"Capitalists",35000,25.53
"Capitalists",35000,25.54
"Capitalists",35000,25.55
"Capitalists",35000,25.56
"Capitalists",35000,25.57
"Capitalists",35000,25.58
"Capitalists",35000,25.59
"Capitalists",35000,25.6
"Capitalists",35000,25.61
"Capitalists",35000,25.62
"Capitalists",35000,25.63
"Capitalists",35000,25.64
"Capitalists",35000,25.65
"Capitalists",35000,25.66
"Capitalists",35000,25.67
"Capitalists",35000,25.68
"Capitalists",35000,25.69
"Capitalists",35000,25.7
"Capitalists",35000,25.71
"Capitalists",35000,25.72
"Capitalists",35000,25.73
"Capitalists",35000,25.74
"Capitalists",35000,25.75
"Capitalists",35000,25.76
"Capitalists",35000,25.77
"Capitalists",35000,25.78
"Capitalists",35000,25.79
"Capitalists",35000,25.8
"Capitalists",35000,25.81
"Capitalists",35000,25.82
"Capitalists",35000,25.83
"Capitalists",35000,25.84
"Capitalists",35000,25.85
"Capitalists",35000,25.86
"Capitalists",35000,25.87
"Capitalists",35000,25.88
"Capitalists",35000,25.89
"Capitalists",35000,25.9
"Capitalists",35000,25.91
"Capitalists",35000,25.92
"Capitalists",35000,25.93
"Capitalists",35000,25.94
"Capitalists",35000,25.95
"Capitalists",35000,25.96
"Capitalists",35000,25.97
"Capitalists",35000,25.98
"Capitalists",35000,25.99
"Capitalists",35000,26
"Capitalists",35000,26.01
"Capitalists",35000,26.02
"Capitalists",35000,26.03
"Capitalists",35000,26.04
"Capitalists",35000,26.05
"Capitalists",35000,26.06
"Capitalists",35000,26.07
"Capitalists",35000,26.08
"Capitalists",35000,26.09
"Capitalists",35000,26.1
"Capitalists",35000,26.11
"Capitalists",35000,26.12
"Capitalists",35000,26.13
"Capitalists",35000,26.14
"Capitalists",35000,26.15
"Capitalists",35000,26.16
"Capitalists",35000,26.17
"Capitalists",35000,26.18
"Capitalists",35000,26.19
"Capitalists",35000,26.2
"Capitalists",35017.056,26.21
"Capitalists",35100,26.22
"Capitalists",35100,26.23
"Capitalists",35100,26.24
"Capitalists",35106,26.25
"Capitalists",35200,26.26
"Capitalists",35200,26.27
"Capitalists",35300,26.28
"Capitalists",35300,26.29
"Capitalists",35380.56,26.3
"Capitalists",35400,26.31
